fundCode,fundName,date,currentValue,totalValue,xPosition,yPosition
161718,招商沪深300高贝塔指数分级,2015/8/26,0.711,1.259,468,445
161718,招商沪深300高贝塔指数分级,2015/7/29,0.968,1.516,459,435
161718,招商沪深300高贝塔指数分级,2015/7/01,1.066,1.614,455,432
161718,招商沪深300高贝塔指数分级,2015/6/02,1.297,1.845,446,425
161718,招商沪深300高贝塔指数分级,2015/5/05,1.133,1.681,449,433
161718,招商沪深300高贝塔指数分级,2015/4/03,1.069,1.617,448,437
161718,招商沪深300高贝塔指数分级,2015/3/06,1.334,1.379,454,447
161718,招商沪深300高贝塔指数分级,2015/1/30,1.271,1.316,454,452
161718,招商沪深300高贝塔指数分级,2014/12/31,1.297,1.342,452,452
161718,招商沪深300高贝塔指数分级,2014/12/03,1.269,1.269,453,456
161718,招商沪深300高贝塔指数分级,2014/11/05,1.081,1.081,459,464
161718,招商沪深300高贝塔指数分级,2014/10/08,1.061,1.061,459,466
161718,招商沪深300高贝塔指数分级,2014/9/02,1.005,1.005,460,469
161718,招商沪深300高贝塔指数分级,2014/8/05,1.004,1.004,459,470
161718,招商沪深300高贝塔指数分级,2014/7/08,0.884,0.884,463,475
161718,招商沪深300高贝塔指数分级,2014/6/10,0.869,0.869,463,476
161718,招商沪深300高贝塔指数分级,2014/5/12,0.897,0.897,461,477
161718,招商沪深300高贝塔指数分级,2014/4/10,0.919,0.919,459,477
161718,招商沪深300高贝塔指数分级,2014/3/12,0.851,0.851,462,480
161718,招商沪深300高贝塔指数分级,2014/2/12,0.93,0.93,457,480
161718,招商沪深300高贝塔指数分级,2014/1/08,0.899,0.899,458,482
161718,招商沪深300高贝塔指数分级,2013/12/10,1.025,1.025,452,481
161718,招商沪深300高贝塔指数分级,2013/11/12,0.955,0.955,454,484
161718,招商沪深300高贝塔指数分级,2013/10/15,1.024,1.024,451,484
161718,招商沪深300高贝塔指数分级,2013/9/06,1.006,1.006,451,486
320022,诺安研究精选股票,2015/10/30,0.893,1.551,465,430
320022,诺安研究精选股票,2015/9/25,0.743,1.291,469,443
320022,诺安研究精选股票,2015/8/26,0.73,1.268,467,445
320022,诺安研究精选股票,2015/7/29,0.899,1.562,458,433
320022,诺安研究精选股票,2015/7/01,0.937,1.628,454,432
320022,诺安研究精选股票,2015/6/02,1.314,2.283,433,407
320022,诺安研究精选股票,2015/5/05,0.995,1.729,447,431
320022,诺安研究精选股票,2015/4/03,1,1.737,444,432
320022,诺安研究精选股票,2015/3/06,1.51,1.51,450,443
320022,诺安研究精选股票,2015/1/30,1.394,1.394,452,449
320022,诺安研究精选股票,2014/12/31,1.288,1.288,454,454
320022,诺安研究精选股票,2014/12/03,1.264,1.264,453,456
320022,诺安研究精选股票,2014/11/05,1.24,1.24,453,458
320022,诺安研究精选股票,2014/10/08,1.278,1.278,450,459
320022,诺安研究精选股票,2014/9/02,1.211,1.211,452,463
320022,诺安研究精选股票,2014/8/05,1.143,1.143,453,466
320022,诺安研究精选股票,2014/7/08,1.113,1.113,453,468
320022,诺安研究精选股票,2014/6/10,1.068,1.068,454,471
320022,诺安研究精选股票,2014/5/12,1.06,1.06,454,473
320022,诺安研究精选股票,2014/4/10,1.121,1.121,450,473
320022,诺安研究精选股票,2014/3/12,1.115,1.115,450,474
320022,诺安研究精选股票,2014/2/12,1.175,1.175,446,475
320022,诺安研究精选股票,2014/1/08,1.094,1.094,449,478
320022,诺安研究精选股票,2013/12/10,1.104,1.104,448,480
320022,诺安研究精选股票,2013/11/12,1.05,1.05,450,482
320022,诺安研究精选股票,2013/10/15,1.139,1.139,445,482
320022,诺安研究精选股票,2013/9/06,1.085,1.085,447,485
320022,诺安研究精选股票,2013/8/09,1.071,1.071,447,487
320022,诺安研究精选股票,2013/7/12,1.019,1.019,450,489
320022,诺安研究精选股票,2013/6/17,1.051,1.051,448,490
320022,诺安研究精选股票,2013/5/15,1.035,1.035,448,492
320022,诺安研究精选股票,2013/4/12,0.958,0.958,452,494
320022,诺安研究精选股票,2013/3/13,0.962,0.962,452,496
320022,诺安研究精选股票,2013/2/06,1.007,1.007,449,498
410008,华富中证100,2015/10/30,1.0047,1.0047,477,454
410008,华富中证100,2015/9/25,0.9488,0.9488,477,458
410008,华富中证100,2015/8/26,0.8707,0.8707,477,462
410008,华富中证100,2015/7/29,1.1117,1.1117,470,452
410008,华富中证100,2015/7/01,1.1919,1.1919,466,450
410008,华富中证100,2015/6/02,1.413,1.413,458,442
410008,华富中证100,2015/5/05,1.316,1.316,460,447
410008,华富中证100,2015/4/03,1.1715,1.1715,462,454
410008,华富中证100,2015/3/06,0.9962,0.9962,467,462
410008,华富中证100,2015/1/30,1.0108,1.0108,465,463
410008,华富中证100,2014/12/31,1.0687,1.0687,462,462
410008,华富中证100,2014/12/03,0.8585,0.8585,468,470
410008,华富中证100,2014/11/05,0.7151,0.7151,473,476
410008,华富中证100,2014/10/08,0.7078,0.7078,472,477
410008,华富中证100,2014/9/02,0.6923,0.6923,472,478
410008,华富中证100,2014/8/05,0.7,0.7,471,479
410008,华富中证100,2014/7/08,0.6355,0.6355,473,482
410008,华富中证100,2014/6/10,0.6309,0.6309,473,483
410008,华富中证100,2014/5/12,0.6327,0.6327,472,483
410008,华富中证100,2014/4/10,0.6579,0.6579,471,484
410008,华富中证100,2014/3/12,0.6066,0.6066,472,486
410008,华富中证100,2014/2/12,0.6534,0.6534,470,486
410008,华富中证100,2014/1/08,0.6482,0.6482,470,487
410008,华富中证100,2013/12/10,0.7119,0.7119,466,487
410008,华富中证100,2013/11/12,0.6883,0.6883,467,488
410008,华富中证100,2013/10/15,0.71,0.71,466,489
410008,华富中证100,2013/9/06,0.6895,0.6895,466,490
410008,华富中证100,2013/8/09,0.6649,0.6649,467,492
410008,华富中证100,2013/7/12,0.6697,0.6697,467,493
410008,华富中证100,2013/6/17,0.6985,0.6985,465,493
410008,华富中证100,2013/5/15,0.7309,0.7309,463,494
410008,华富中证100,2013/4/12,0.7237,0.7237,464,496
410008,华富中证100,2013/3/13,0.7459,0.7459,462,497
410008,华富中证100,2013/2/06,0.8265,0.8265,458,498
410008,华富中证100,2013/1/09,0.7494,0.7494,462,499
410008,华富中证100,2012/12/07,0.6685,0.6685,466,500
410008,华富中证100,2012/11/09,0.6579,0.6579,467,501
410008,华富中证100,2012/10/12,0.6707,0.6707,466,502
410008,华富中证100,2012/9/10,0.6734,0.6734,466,504
410008,华富中证100,2012/8/13,0.6817,0.6817,466,505
410008,华富中证100,2012/7/16,0.6983,0.6983,465,506
410008,华富中证100,2012/6/18,0.7338,0.7338,464,507
410008,华富中证100,2012/5/21,0.7317,0.7317,464,508
410008,华富中证100,2012/4/19,0.7343,0.7343,464,509
410008,华富中证100,2012/3/20,0.7251,0.7251,465,510
410008,华富中证100,2012/2/21,0.7269,0.7269,465,512
410008,华富中证100,2012/1/17,0.7078,0.7078,467,512
410008,华富中证100,2011/12/19,0.6752,0.6752,468,513
410008,华富中证100,2011/11/21,0.7187,0.7187,467,515
410008,华富中证100,2011/10/24,0.721,0.721,467,516
410008,华富中证100,2011/9/19,0.7338,0.7338,467,517
410008,华富中证100,2011/8/19,0.7584,0.7584,467,519
410008,华富中证100,2011/7/22,0.8246,0.8246,465,522
410008,华富中证100,2011/6/24,0.8271,0.8271,465,523
410008,华富中证100,2011/5/26,0.8049,0.8049,467,523
410008,华富中证100,2011/4/27,0.8644,0.8644,465,526
410008,华富中证100,2011/3/28,0.8726,0.8726,466,527
410008,华富中证100,2011/2/28,0.8522,0.8522,468,528
410008,华富中证100,2011/1/24,0.7973,0.7973,471,527
410008,华富中证100,2010/12/24,0.8402,0.8402,470,529
410008,华富中证100,2010/11/26,0.8433,0.8433,471,530
410008,华富中证100,2010/10/29,0.9031,0.9031,470,534
410008,华富中证100,2010/9/21,0.7701,0.7701,475,530
410008,华富中证100,2010/8/24,0.7993,0.7993,475,531
410008,华富中证100,2010/7/27,0.7779,0.7779,477,531
410008,华富中证100,2010/6/29,0.7227,0.7227,480,530
410008,华富中证100,2010/5/27,0.783,0.783,479,533
410008,华富中证100,2010/4/28,0.8324,0.8324,479,536
410008,华富中证100,2010/3/30,0.9338,0.9338,478,541
410008,华富中证100,2010/3/02,0.9129,0.9129,479,540
410008,华富中证100,2010/1/15,0.9564,0.9564,481,543
510030,华宝上证180价值ETF,2015/10/30,3.903,1.336,470,440
510030,华宝上证180价值ETF,2015/9/25,3.76,1.287,469,443
510030,华宝上证180价值ETF,2015/8/26,3.372,1.154,470,450
510030,华宝上证180价值ETF,2015/7/29,4.223,1.446,461,438
510030,华宝上证180价值ETF,2015/7/01,4.53,1.551,456,435
510030,华宝上证180价值ETF,2015/6/02,5.02,1.718,449,430
510030,华宝上证180价值ETF,2015/5/05,4.838,1.656,449,434
510030,华宝上证180价值ETF,2015/4/03,4.212,1.442,454,444
510030,华宝上证180价值ETF,2015/3/06,3.558,1.218,460,454
510030,华宝上证180价值ETF,2015/1/30,3.699,1.266,456,453
510030,华宝上证180价值ETF,2014/12/31,3.973,1.36,451,451
510030,华宝上证180价值ETF,2014/12/03,3.121,1.068,461,463
510030,华宝上证180价值ETF,2014/11/05,2.585,0.885,466,470
510030,华宝上证180价值ETF,2014/10/08,2.519,0.862,466,472
510030,华宝上证180价值ETF,2014/9/02,2.479,0.849,466,474
510030,华宝上证180价值ETF,2014/8/05,2.516,0.861,465,474
510030,华宝上证180价值ETF,2014/7/08,2.261,0.774,467,478
510030,华宝上证180价值ETF,2014/6/10,2.226,0.762,467,479
510030,华宝上证180价值ETF,2014/5/12,2.211,0.757,467,480
510030,华宝上证180价值ETF,2014/4/10,2.306,0.789,465,481
510030,华宝上证180价值ETF,2014/3/12,2.069,0.708,468,484
510030,华宝上证180价值ETF,2014/2/12,2.219,0.76,465,483
510030,华宝上证180价值ETF,2014/1/08,2.187,0.749,465,485
510030,华宝上证180价值ETF,2013/12/10,2.432,0.833,461,484
510030,华宝上证180价值ETF,2013/11/12,2.343,0.802,462,486
510030,华宝上证180价值ETF,2013/10/15,2.371,0.812,461,487
510030,华宝上证180价值ETF,2013/9/06,2.317,0.793,461,489
510030,华宝上证180价值ETF,2013/8/09,2.177,0.745,463,491
510030,华宝上证180价值ETF,2013/7/12,2.24,0.767,462,492
510030,华宝上证180价值ETF,2013/6/17,2.351,0.805,460,492
510030,华宝上证180价值ETF,2013/5/15,2.479,0.849,457,493
510030,华宝上证180价值ETF,2013/4/12,2.444,0.837,458,495
510030,华宝上证180价值ETF,2013/3/13,2.491,0.853,457,496
510030,华宝上证180价值ETF,2013/2/06,2.841,0.973,451,498
510030,华宝上证180价值ETF,2013/1/09,2.529,0.866,456,499
510030,华宝上证180价值ETF,2012/12/07,2.221,0.76,462,500
510030,华宝上证180价值ETF,2012/11/09,2.11,0.722,463,502
510030,华宝上证180价值ETF,2012/10/12,2.124,0.727,463,503
510030,华宝上证180价值ETF,2012/9/10,2.132,0.73,463,504
510030,华宝上证180价值ETF,2012/8/13,2.157,0.738,463,505
510030,华宝上证180价值ETF,2012/7/16,2.19,0.75,463,506
510030,华宝上证180价值ETF,2012/6/18,2.313,0.792,461,508
510030,华宝上证180价值ETF,2012/5/21,2.317,0.793,461,509
510030,华宝上证180价值ETF,2012/4/19,2.341,0.801,461,510
510030,华宝上证180价值ETF,2012/3/20,2.297,0.786,462,511
510030,华宝上证180价值ETF,2012/2/21,2.361,0.808,461,513
510030,华宝上证180价值ETF,2012/1/17,2.321,0.795,463,514
510030,华宝上证180价值ETF,2011/12/19,2.18,0.746,465,514
510030,华宝上证180价值ETF,2011/11/21,2.265,0.775,464,516
510030,华宝上证180价值ETF,2011/10/24,2.282,0.781,465,517
510030,华宝上证180价值ETF,2011/9/19,2.281,0.781,465,518
510030,华宝上证180价值ETF,2011/8/19,2.323,0.795,465,520
510030,华宝上证180价值ETF,2011/7/22,2.545,0.871,463,523
510030,华宝上证180价值ETF,2011/6/24,2.605,0.892,463,525
510030,华宝上证180价值ETF,2011/5/26,2.559,0.876,464,525
510030,华宝上证180价值ETF,2011/4/27,2.767,0.947,462,529
510030,华宝上证180价值ETF,2011/3/28,2.743,0.939,463,529
510030,华宝上证180价值ETF,2011/2/28,2.629,0.9,466,529
510030,华宝上证180价值ETF,2011/1/24,2.493,0.853,469,529
510030,华宝上证180价值ETF,2010/12/24,2.613,0.894,468,531
510030,华宝上证180价值ETF,2010/11/26,2.613,0.894,469,532
510030,华宝上证180价值ETF,2010/10/29,2.862,0.98,467,536
510030,华宝上证180价值ETF,2010/9/21,2.434,0.833,473,532
510030,华宝上证180价值ETF,2010/8/24,2.624,0.898,472,535
510030,华宝上证180价值ETF,2010/7/27,2.601,0.89,474,536
510030,华宝上证180价值ETF,2010/6/29,2.422,0.829,477,534
510030,华宝上证180价值ETF,2010/5/27,2.631,0.901,476,538
510050,华夏上证50ETF,2015/10/30,2.313,3.083,431,361
510050,华夏上证50ETF,2015/9/25,2.187,2.934,429,371
510050,华夏上证50ETF,2015/8/26,1.949,2.652,432,385
510050,华夏上证50ETF,2015/7/29,2.534,3.344,411,358
510050,华夏上证50ETF,2015/7/01,2.715,3.559,400,352
510050,华夏上证50ETF,2015/6/02,3.209,4.143,379,331
510050,华夏上证50ETF,2015/5/05,3.095,4.008,378,340
510050,华夏上证50ETF,2015/4/03,2.773,3.627,385,359
510050,华夏上证50ETF,2015/3/06,2.339,3.114,397,382
510050,华夏上证50ETF,2015/1/30,2.367,3.147,392,385
510050,华夏上证50ETF,2014/12/31,2.546,3.359,381,381
510050,华夏上证50ETF,2014/12/03,2.032,2.75,399,405
510050,华夏上证50ETF,2014/11/05,1.682,2.285,414,424
510050,华夏上证50ETF,2014/10/08,1.676,2.278,412,427
510050,华夏上证50ETF,2014/9/02,1.648,2.245,411,431
510050,华夏上证50ETF,2014/8/05,1.673,2.274,407,433
510050,华夏上证50ETF,2014/7/08,1.509,2.08,413,441
510050,华夏上证50ETF,2014/6/10,1.49,2.058,413,444
510050,华夏上证50ETF,2014/5/12,1.504,2.074,410,447
510050,华夏上证50ETF,2014/4/10,1.566,2.147,405,448
510050,华夏上证50ETF,2014/3/12,1.418,1.972,412,455
510050,华夏上证50ETF,2014/2/12,1.524,2.098,405,455
510050,华夏上证50ETF,2014/1/08,1.513,2.085,404,459
510050,华夏上证50ETF,2013/12/10,1.666,2.266,394,459
510050,华夏上证50ETF,2013/11/12,1.663,2.2,396,463
510050,华夏上证50ETF,2013/10/15,1.711,2.256,392,465
510050,华夏上证50ETF,2013/9/06,1.681,2.221,392,470
510050,华夏上证50ETF,2013/8/09,1.604,2.13,396,474
510050,华夏上证50ETF,2013/7/12,1.631,2.162,394,477
510050,华夏上证50ETF,2013/6/17,1.713,2.259,388,479
510050,华夏上证50ETF,2013/5/15,1.79,2.35,383,483
510050,华夏上证50ETF,2013/4/12,1.776,2.333,384,487
510050,华夏上证50ETF,2013/3/13,1.836,2.404,380,490
510050,华夏上证50ETF,2013/2/06,2.073,2.685,365,494
510050,华夏上证50ETF,2013/1/09,1.852,2.423,378,498
510050,华夏上证50ETF,2012/12/07,1.635,2.166,391,502
510050,华夏上证50ETF,2012/11/09,1.629,2.116,394,505
510050,华夏上证50ETF,2012/10/12,1.658,2.15,392,509
510050,华夏上证50ETF,2012/9/10,1.66,2.152,393,512
510050,华夏上证50ETF,2012/8/13,1.67,2.164,393,516
510050,华夏上证50ETF,2012/7/16,1.691,2.189,392,519
510050,华夏上证50ETF,2012/6/18,1.796,2.313,386,524
510050,华夏上证50ETF,2012/5/21,1.788,2.304,388,527
510050,华夏上证50ETF,2012/4/19,1.802,2.307,389,531
510050,华夏上证50ETF,2012/3/20,1.769,2.268,391,534
510050,华夏上证50ETF,2012/2/21,1.794,2.298,391,538
510050,华夏上证50ETF,2012/1/17,1.753,2.249,395,541
510050,华夏上证50ETF,2011/12/19,1.639,2.114,402,541
510050,华夏上证50ETF,2011/11/21,1.736,2.229,399,547
510050,华夏上证50ETF,2011/10/24,1.745,2.24,399,550
510050,华夏上证50ETF,2011/9/19,1.765,2.264,400,554
510050,华夏上证50ETF,2011/8/19,1.82,2.329,399,559
510050,华夏上证50ETF,2011/7/22,1.978,2.516,393,567
510050,华夏上证50ETF,2011/6/24,2.003,2.545,394,571
510050,华夏上证50ETF,2011/5/26,1.964,2.499,398,573
510050,华夏上证50ETF,2011/4/27,2.104,2.665,394,581
510050,华夏上证50ETF,2011/3/28,2.093,2.652,397,584
510050,华夏上证50ETF,2011/2/28,2.012,2.556,404,584
510050,华夏上证50ETF,2011/1/24,1.908,2.433,411,583
510050,华夏上证50ETF,2010/12/24,2.01,2.554,410,591
510050,华夏上证50ETF,2010/11/26,2.014,2.558,413,593
510050,华夏上证50ETF,2010/10/29,2.216,2.767,409,604
510050,华夏上证50ETF,2010/9/21,1.9,2.393,425,593
510050,华夏上证50ETF,2010/8/24,1.994,2.504,424,599
510050,华夏上证50ETF,2010/7/27,1.967,2.472,428,600
510050,华夏上证50ETF,2010/6/29,1.853,2.337,435,597
510050,华夏上证50ETF,2010/5/27,1.994,2.504,434,606
510050,华夏上证50ETF,2010/4/28,2.124,2.658,434,615
510050,华夏上证50ETF,2010/3/30,2.369,2.948,430,630
510050,华夏上证50ETF,2010/3/02,2.304,2.871,436,628
510050,华夏上证50ETF,2010/1/26,2.313,2.881,441,631
510050,华夏上证50ETF,2009/12/28,2.449,3.042,442,640
510050,华夏上证50ETF,2009/11/30,2.473,3.071,446,643
510050,华夏上证50ETF,2009/11/02,2.468,3.065,450,645
510050,华夏上证50ETF,2009/9/25,2.238,2.793,460,633
510050,华夏上证50ETF,2009/8/28,2.208,2.757,464,633
510050,华夏上证50ETF,2009/7/31,2.819,3.48,460,669
510050,华夏上证50ETF,2009/7/03,2.51,3.115,469,652
510050,华夏上证50ETF,2009/6/05,2.16,2.7,477,633
510050,华夏上证50ETF,2009/5/06,1.984,2.492,483,623
510050,华夏上证50ETF,2009/4/07,1.895,2.387,487,618
510050,华夏上证50ETF,2009/3/09,1.628,2.071,492,603
510050,华夏上证50ETF,2009/2/09,1.714,2.172,495,608
510050,华夏上证50ETF,2009/1/05,1.439,1.847,499,592
510050,华夏上证50ETF,2008/12/04,1.517,1.939,502,596
510050,华夏上证50ETF,2008/11/06,1.393,1.721,505,585
510050,华夏上证50ETF,2008/10/09,1.646,2.021,509,600
510050,华夏上证50ETF,2008/9/04,1.912,2.336,514,615
510050,华夏上证50ETF,2008/8/07,2.215,2.694,521,633
510050,华夏上证50ETF,2008/7/10,2.335,2.836,526,639
510050,华夏上证50ETF,2008/6/12,2.42,2.937,531,643
510050,华夏上证50ETF,2008/5/14,3.018,3.645,544,676
510050,华夏上证50ETF,2008/4/14,2.716,3.288,545,657
510050,华夏上证50ETF,2008/3/14,3.118,3.763,558,678
510050,华夏上证50ETF,2008/2/15,3.661,4.406,574,707
510050,华夏上证50ETF,2008/1/11,4.409,5.292,598,745
510050,华夏上证50ETF,2007/12/14,3.952,4.751,595,717
510050,华夏上证50ETF,2007/11/16,3.979,4.783,602,716
510050,华夏上证50ETF,2007/10/19,4.347,5.218,618,732
510050,华夏上证50ETF,2007/9/17,4.167,5.005,621,718
510050,华夏上证50ETF,2007/8/20,3.749,4.51,615,693
510050,华夏上证50ETF,2007/7/23,3.193,3.852,603,662
510050,华夏上证50ETF,2007/6/26,2.939,3.552,599,646
510050,华夏上证50ETF,2007/5/29,2.972,3.591,605,645
510050,华夏上证50ETF,2007/4/24,2.614,3.167,597,624
510050,华夏上证50ETF,2007/3/28,2.252,2.738,587,605
510050,华夏上证50ETF,2007/2/28,2.076,2.53,583,594
510050,华夏上证50ETF,2007/1/24,2.11,2.57,588,593
510050,华夏上证50ETF,2006/12/25,1.632,2.004,571,570
510050,华夏上证50ETF,2006/11/27,1.378,1.704,562,557
510050,华夏上证50ETF,2006/10/30,1.213,1.464,555,548
510050,华夏上证50ETF,2006/9/26,1.114,1.347,552,542
510050,华夏上证50ETF,2006/8/29,1.08,1.307,551,539
510050,华夏上证50ETF,2006/8/01,1.043,1.263,551,536
510050,华夏上证50ETF,2006/7/04,1.147,1.386,557,538
510050,华夏上证50ETF,2006/6/06,1.123,1.358,557,536
510050,华夏上证50ETF,2006/5/09,1.041,1.232,553,531
510050,华夏上证50ETF,2006/4/04,0.922,1.092,548,525
510050,华夏上证50ETF,2006/3/07,0.885,1.048,546,523
510050,华夏上证50ETF,2006/2/07,0.874,0.874,539,518
510050,华夏上证50ETF,2005/12/29,0.82,0.82,537,515
510050,华夏上证50ETF,2005/12/01,0.775,0.775,536,513
510050,华夏上证50ETF,2005/11/03,0.769,0.769,536,512
510050,华夏上证50ETF,2005/9/29,0.808,0.808,538,511
510050,华夏上证50ETF,2005/9/01,0.844,0.844,540,510
510050,华夏上证50ETF,2005/8/04,0.812,0.812,539,509
510050,华夏上证50ETF,2005/7/07,0.75,0.75,536,507
510050,华夏上证50ETF,2005/6/09,0.784,0.784,538,506
510050,华夏上证50ETF,2005/5/12,0.756,0.756,537,505
510050,华夏上证50ETF,2005/4/07,0.825,0.825,541,504
510050,华夏上证50ETF,2005/3/10,0.851,0.851,542,503
510050,华夏上证50ETF,2004/12/31,0.996,0.996,549,499
510060,工银上证央企50ETF,2015/10/30,1.7064,1.0915,475,451
510060,工银上证央企50ETF,2015/9/25,1.6163,1.0339,475,454
510060,工银上证央企50ETF,2015/8/26,1.486,0.9505,475,458
510060,工银上证央企50ETF,2015/7/29,1.9444,1.2437,466,447
510060,工银上证央企50ETF,2015/7/01,2.0669,1.3221,463,445
510060,工银上证央企50ETF,2015/6/02,2.4398,1.5606,454,436
510060,工银上证央企50ETF,2015/5/05,2.3742,1.5186,453,439
510060,工银上证央企50ETF,2015/4/03,1.9838,1.2689,459,450
510060,工银上证央企50ETF,2015/3/06,1.6871,1.0791,464,459
510060,工银上证央企50ETF,2015/1/30,1.7118,1.0949,462,460
510060,工银上证央企50ETF,2014/12/31,1.8192,1.1636,458,458
510060,工银上证央企50ETF,2014/12/03,1.3763,0.8803,467,469
510060,工银上证央企50ETF,2014/11/05,1.1528,0.7374,472,475
510060,工银上证央企50ETF,2014/10/08,1.1228,0.7182,472,477
510060,工银上证央企50ETF,2014/9/02,1.0823,0.6923,472,478
510060,工银上证央企50ETF,2014/8/05,1.0783,0.6897,472,479
510060,工银上证央企50ETF,2014/7/08,0.9744,0.6233,474,482
510060,工银上证央企50ETF,2014/6/10,0.9498,0.6075,474,483
510060,工银上证央企50ETF,2014/5/12,0.9443,0.604,474,484
510060,工银上证央企50ETF,2014/4/10,0.9831,0.6288,472,484
510060,工银上证央企50ETF,2014/3/12,0.9041,0.5783,474,486
510060,工银上证央企50ETF,2014/2/12,0.975,0.6236,471,486
510060,工银上证央企50ETF,2014/1/08,0.9647,0.6171,471,487
510060,工银上证央企50ETF,2013/12/10,1.0682,0.6833,468,487
510060,工银上证央企50ETF,2013/11/12,1.0141,0.6487,469,489
510060,工银上证央企50ETF,2013/10/15,1.0329,0.6607,468,489
510060,工银上证央企50ETF,2013/9/06,1.0051,0.6429,468,491
510060,工银上证央企50ETF,2013/8/09,0.9847,0.6299,469,492
510060,工银上证央企50ETF,2013/7/12,0.9942,0.6359,468,493
510060,工银上证央企50ETF,2013/6/17,1.0477,0.6702,467,493
510060,工银上证央企50ETF,2013/5/15,1.099,0.703,465,494
510060,工银上证央企50ETF,2013/4/12,1.0774,0.6891,465,496
510060,工银上证央企50ETF,2013/3/13,1.1104,0.7103,464,497
510060,工银上证央企50ETF,2013/2/06,1.2413,0.794,460,498
510060,工银上证央企50ETF,2013/1/09,1.1595,0.7417,462,499
510060,工银上证央企50ETF,2012/12/07,1.0372,0.6634,466,500
510060,工银上证央企50ETF,2012/11/09,1.0127,0.6478,467,501
510060,工银上证央企50ETF,2012/10/12,1.0328,0.6606,467,502
510060,工银上证央企50ETF,2012/9/10,1.0356,0.6624,467,503
510060,工银上证央企50ETF,2012/8/13,1.0434,0.6674,467,505
510060,工银上证央企50ETF,2012/7/16,1.0602,0.6781,466,506
510060,工银上证央企50ETF,2012/6/18,1.1228,0.7182,464,507
510060,工银上证央企50ETF,2012/5/21,1.1202,0.7165,465,508
510060,工银上证央企50ETF,2012/4/19,1.1373,0.7275,464,509
510060,工银上证央企50ETF,2012/3/20,1.1192,0.7159,465,510
510060,工银上证央企50ETF,2012/2/21,1.1437,0.7316,465,512
510060,工银上证央企50ETF,2012/1/17,1.1203,0.7166,466,513
510060,工银上证央企50ETF,2011/12/19,1.0626,0.6797,468,513
510060,工银上证央企50ETF,2011/11/21,1.1398,0.7291,466,515
510060,工银上证央企50ETF,2011/10/24,1.129,0.7222,467,516
510060,工银上证央企50ETF,2011/9/19,1.1407,0.7296,468,517
510060,工银上证央企50ETF,2011/8/19,1.1669,0.7464,467,519
510060,工银上证央企50ETF,2011/7/22,1.2895,0.8248,465,522
510060,工银上证央企50ETF,2011/6/24,1.311,0.8386,465,523
510060,工银上证央企50ETF,2011/5/26,1.2828,0.8205,466,524
510060,工银上证央企50ETF,2011/4/27,1.3751,0.8796,465,526
510060,工银上证央企50ETF,2011/3/28,1.391,0.8897,465,528
510060,工银上证央企50ETF,2011/2/28,1.3811,0.8834,466,529
510060,工银上证央企50ETF,2011/1/24,1.3139,0.8404,469,528
510060,工银上证央企50ETF,2010/12/24,1.3438,0.8595,469,530
510060,工银上证央企50ETF,2010/11/26,1.3356,0.8543,470,531
510060,工银上证央企50ETF,2010/10/29,1.4436,0.9234,469,534
510060,工银上证央企50ETF,2010/9/21,1.2399,0.7931,475,530
510060,工银上证央企50ETF,2010/8/24,1.3121,0.8393,474,533
510060,工银上证央企50ETF,2010/7/27,1.2969,0.8295,476,533
510060,工银上证央企50ETF,2010/6/29,1.2286,0.7859,478,532
510060,工银上证央企50ETF,2010/5/27,1.3217,0.8454,477,536
510060,工银上证央企50ETF,2010/4/28,1.456,0.931,476,540
510060,工银上证央企50ETF,2010/3/30,1.584,1.013,476,544
510060,工银上证央企50ETF,2010/3/02,1.561,0.998,477,544
510060,工银上证央企50ETF,2010/1/26,1.574,1.007,479,545
510060,工银上证央企50ETF,2009/12/28,1.651,1.056,479,548
510060,工银上证央企50ETF,2009/11/30,1.644,1.052,481,549
510060,工银上证央企50ETF,2009/11/02,1.614,1.032,483,548
510070,鹏华上证民企50ETF,2015/10/30,1.726,1.479,467,433
510070,鹏华上证民企50ETF,2015/9/25,1.578,1.353,467,440
510070,鹏华上证民企50ETF,2015/8/26,1.506,1.291,467,444
510070,鹏华上证民企50ETF,2015/7/29,1.933,1.657,455,429
510070,鹏华上证民企50ETF,2015/7/01,2.066,1.771,450,426
510070,鹏华上证民企50ETF,2015/6/02,2.574,2.206,435,410
510070,鹏华上证民企50ETF,2015/5/05,2.099,1.799,445,428
510070,鹏华上证民企50ETF,2015/4/03,2.015,1.727,445,433
510070,鹏华上证民企50ETF,2015/3/06,1.661,1.424,453,446
510070,鹏华上证民企50ETF,2015/1/30,1.523,1.305,455,452
510070,鹏华上证民企50ETF,2014/12/31,1.472,1.262,455,455
510070,鹏华上证民企50ETF,2014/12/03,1.378,1.181,456,459
510070,鹏华上证民企50ETF,2014/11/05,1.217,1.043,460,465
510070,鹏华上证民企50ETF,2014/10/08,1.231,1.055,459,466
510070,鹏华上证民企50ETF,2014/9/02,1.164,0.998,460,469
510070,鹏华上证民企50ETF,2014/8/05,1.144,0.981,460,471
510070,鹏华上证民企50ETF,2014/7/08,1.072,0.919,461,474
510070,鹏华上证民企50ETF,2014/6/10,1.053,0.903,461,475
510070,鹏华上证民企50ETF,2014/5/12,1.064,0.912,460,476
510070,鹏华上证民企50ETF,2014/4/10,1.125,0.964,457,476
510070,鹏华上证民企50ETF,2014/3/12,1.082,0.927,458,479
