date,close,high,low,open,priceChange
2013-03-04,"2,273.404","2,333.54","2,259.247","2,359.506",-86.102
2013-03-01,"2,359.506","2,369.649","2,330.858","2,365.593",-6.087
2013-02-28,"2,365.593","2,366.164","2,308.916","2,313.22",52.373
2013-02-27,"2,313.22","2,324.627","2,292.034","2,293.341",19.879
2013-02-26,"2,293.341","2,340.709","2,289.887","2,325.819",-32.478
2013-02-25,"2,325.819","2,338.78","2,315.012","2,314.164",11.655
2013-02-22,"2,314.164","2,330.879","2,308.76","2,325.951",-11.787
2013-02-21,"2,325.951","2,378.822","2,309.171","2,397.178",-71.227
2013-02-20,"2,397.178","2,397.941","2,370.608","2,382.914",14.264
2013-02-19,"2,382.914","2,427.075","2,373.535","2,421.558",-38.644
2013-02-18,"2,421.558","2,444.804","2,415.429","2,432.402",-10.844
2013-02-08,"2,432.402","2,443.032","2,414.398","2,418.53",13.872
2013-02-07,"2,418.53","2,433.893","2,394.218","2,434.477",-15.947
2013-02-06,"2,434.477","2,441.726","2,427.699","2,433.13",1.347
2013-02-05,"2,433.13","2,437.415","2,403.302","2,428.154",4.976
2013-02-04,"2,428.154","2,440.376","2,417.585","2,419.02",9.134
2013-02-01,"2,419.02","2,421.154","2,369.57","2,385.422",33.598
2013-01-31,"2,385.422","2,391.821","2,371.226","2,382.475",2.947
2013-01-30,"2,382.475","2,383.763","2,347.89","2,358.977",23.498
2013-01-29,"2,358.977","2,363.797","2,337.353","2,346.505",12.472
2013-01-28,"2,346.505","2,346.921","2,295.352","2,291.304",55.201
2013-01-25,"2,291.304","2,308.38","2,288.262","2,302.598",-11.294
2013-01-24,"2,302.598","2,362.943","2,287.296","2,320.911",-18.313
2013-01-23,"2,320.911","2,325.118","2,296.491","2,315.139",5.772
2013-01-22,"2,315.139","2,335.806","2,301.301","2,328.221",-13.082
2013-01-21,"2,328.221","2,329.581","2,305.099","2,317.07",11.151
2013-01-18,"2,317.07","2,324.509","2,285.972","2,284.909",32.161
2013-01-17,"2,284.909","2,305.602","2,275.877","2,309.499",-24.59
2013-01-16,"2,309.499","2,326.764","2,279.507","2,325.682",-16.183
2013-01-15,"2,325.682","2,332.783","2,309.323","2,311.74",13.942
2013-01-14,"2,311.74","2,317.617","2,235.107","2,242.997",68.743
2013-01-11,"2,242.997","2,290.205","2,234.947","2,283.658",-40.661
2013-01-10,"2,283.658","2,295.484","2,268.648","2,275.34",8.318
2013-01-09,"2,275.34","2,283.896","2,259.051","2,276.07",-0.73
2013-01-08,"2,276.07","2,289.139","2,262.979","2,285.364",-9.294
2013-01-07,"2,285.364","2,293.317","2,266.862","2,276.992",8.372
2013-01-04,"2,276.992","2,296.113","2,256.56","2,269.128",7.864
2012-12-31,"2,269.128","2,269.512","2,236.461","2,233.252",35.876
2012-12-28,"2,233.252","2,234.869","2,204.003","2,205.897",27.355
2012-12-27,"2,205.897","2,234.724","2,204.79","2,219.132",-13.235
2012-12-26,"2,219.132","2,220.475","2,206.787","2,213.611",5.521
2012-12-25,"2,213.611","2,220.263","2,146.862","2,159.053",54.558
2012-12-24,"2,159.053","2,170.394","2,149.825","2,153.31",5.743
2012-12-21,"2,153.31","2,190.398","2,148.17","2,168.353",-15.043
2012-12-20,"2,168.353","2,174.819","2,142.951","2,162.239",6.114
2012-12-19,"2,162.239","2,175.395","2,154.287","2,162.464",-0.225
2012-12-18,"2,162.464","2,183.714","2,144.733","2,160.342",2.122
2012-12-17,"2,160.342","2,169.57","2,151.936","2,150.625",9.717
2012-12-14,"2,150.625","2,152.496","2,062.543","2,061.476",89.149
2012-12-13,"2,061.476","2,081.363","2,059.472","2,082.726",-21.25
2012-12-12,"2,082.726","2,085.934","2,066.391","2,074.704",8.022
2012-12-11,"2,074.704","2,088.635","2,070.192","2,083.77",-9.066
2012-12-10,"2,083.77","2,087.007","2,064.615","2,061.786",21.984
2012-12-07,"2,061.786","2,065.745","2,023.961","2,029.237",32.549
2012-12-06,"2,029.237","2,036.609","2,018.379","2,031.907",-2.67
2012-12-05,"2,031.907","2,040.604","1,970.202","1,975.143",56.764
2012-12-04,"1,975.143","1,980.119","1,949.457","1,959.767",15.376
2012-12-03,"1,959.767","1,988.191","1,957.884","1,980.117",-20.35
2012-11-30,"1,980.117","1,983.419","1,959.334","1,963.488",16.629
2012-11-29,"1,963.488","1,980.556","1,961.822","1,973.523",-10.035
2012-11-28,"1,973.523","1,984.863","1,968.213","1,991.165",-17.642
2012-11-27,"1,991.165","2,014.211","1,990.336","2,017.464",-26.299
2012-11-26,"2,017.464","2,027.274","2,014.029","2,027.384",-9.92
2012-11-23,"2,027.384","2,034.884","2,017.004","2,015.611",11.773
2012-11-22,"2,015.611","2,023.085","2,009.72","2,030.319",-14.708
2012-11-21,"2,030.319","2,031.149","1,995.174","2,008.923",21.396
2012-11-20,"2,008.923","2,023.611","2,004.17","2,016.982",-8.059
2012-11-19,"2,016.982","2,018.38","1,995.721","2,014.725",2.257
2012-11-16,"2,014.725","2,028.686","2,001.716","2,030.29",-15.565
2012-11-15,"2,030.29","2,053.56","2,029.874","2,055.419",-25.129
2012-11-14,"2,055.419","2,056.488","2,040.172","2,047.889",7.53
2012-11-13,"2,047.889","2,078.133","2,044.036","2,079.274",-31.385
2012-11-12,"2,079.274","2,079.571","2,061.84","2,069.067",10.207
2012-11-09,"2,069.067","2,077.228","2,062.417","2,071.509",-2.442
2012-11-08,"2,071.509","2,092.565","2,070.65","2,105.73",-34.221
2012-11-07,"2,105.73","2,112.631","2,093.289","2,105.999",-0.269
2012-11-06,"2,105.999","2,114.791","2,078.472","2,114.027",-8.028
2012-11-05,"2,114.027","2,123.327","2,104.584","2,117.046",-3.019
2012-11-02,"2,117.046","2,119.224","2,096.531","2,104.428",12.618
2012-11-01,"2,104.428","2,109.496","2,069.947","2,068.88",35.548
2012-10-31,"2,068.88","2,070.479","2,053.583","2,062.347",6.533
2012-10-30,"2,062.347","2,075.905","2,054.264","2,058.943",3.404
2012-10-29,"2,058.943","2,068.237","2,053.092","2,066.209",-7.266
2012-10-26,"2,066.209","2,102.162","2,058.063","2,101.58",-35.371
2012-10-25,"2,101.58","2,128.74","2,100.609","2,115.99",-14.41
2012-10-24,"2,115.99","2,123.998","2,104.67","2,114.447",1.543
2012-10-23,"2,114.447","2,136.218","2,111.923","2,132.758",-18.311
2012-10-22,"2,132.758","2,138.027","2,112.752","2,128.302",4.456
2012-10-19,"2,128.302","2,136.869","2,125.736","2,131.688",-3.386
2012-10-18,"2,131.688","2,137.686","2,107.492","2,105.618",26.07
2012-10-17,"2,105.618","2,113.162","2,088.044","2,098.808",6.81
2012-10-16,"2,098.808","2,111.78","2,089.695","2,098.703",0.105
2012-10-15,"2,098.703","2,107.199","2,085.115","2,104.932",-6.229
2012-10-12,"2,104.932","2,127.307","2,092.511","2,102.868",2.064
2012-10-11,"2,102.868","2,117.839","2,101.14","2,119.942",-17.074
2012-10-10,"2,119.942","2,121.992","2,102.535","2,115.23",4.712
2012-10-09,"2,115.23","2,119.336","2,081.589","2,074.419",40.811
2012-10-08,"2,074.419","2,096.259","2,063.089","2,086.169",-11.75
2012-09-28,"2,086.169","2,089.633","2,040.35","2,056.323",29.846
2012-09-27,"2,056.323","2,068.071","2,002.324","2,004.172",52.151
2012-09-26,"2,004.172","2,033.036","1,999.484","2,029.293",-25.121
2012-09-25,"2,029.293","2,039.096","2,021.809","2,033.192",-3.899
2012-09-24,"2,033.192","2,040.85","2,005.263","2,026.69",6.502
2012-09-21,"2,026.69","2,041.948","2,018.263","2,024.837",1.853
2012-09-20,"2,024.837","2,060.306","2,023.085","2,067.831",-42.994
2012-09-19,"2,067.831","2,069.95","2,055.198","2,059.543",8.288
2012-09-18,"2,059.543","2,074.762","2,053.662","2,078.5",-18.957
2012-09-17,"2,078.5","2,121.583","2,077.484","2,123.847",-45.347
2012-09-14,"2,123.847","2,136.226","2,111.12","2,110.379",13.468
2012-09-13,"2,110.379","2,130.079","2,109.996","2,126.554",-16.175
2012-09-12,"2,126.554","2,137.89","2,109.137","2,120.554",6
2012-09-11,"2,120.554","2,127.519","2,107.219","2,134.893",-14.339
2012-09-10,"2,134.893","2,140.168","2,120.486","2,127.762",7.131
2012-09-07,"2,127.762","2,145.003","2,062.99","2,051.918",75.844
2012-09-06,"2,051.918","2,052.95","2,036.366","2,037.681",14.237
2012-09-05,"2,037.681","2,048.319","2,029.054","2,043.649",-5.968
2012-09-04,"2,043.649","2,063.817","2,039.266","2,059.147",-15.498
2012-09-03,"2,059.147","2,066.78","2,041.161","2,047.522",11.625
2012-08-31,"2,047.522","2,059.302","2,044.65","2,052.585",-5.063
2012-08-30,"2,052.585","2,060.185","2,032.537","2,053.235",-0.65
2012-08-29,"2,053.235","2,073.949","2,051.775","2,073.154",-19.919
2012-08-28,"2,073.154","2,083.956","2,052.492","2,055.708",17.446
2012-08-27,"2,055.708","2,085.373","2,055.377","2,092.104",-36.396
2012-08-24,"2,092.104","2,109.822","2,089.217","2,113.072",-20.968
2012-08-23,"2,113.072","2,118.736","2,097.083","2,107.711",5.361
2012-08-22,"2,107.711","2,121.149","2,097.605","2,118.268",-10.557
2012-08-21,"2,118.268","2,124.195","2,103.071","2,106.957",11.311
2012-08-20,"2,106.957","2,110.78","2,089.018","2,114.891",-7.934
2012-08-17,"2,114.891","2,120.714","2,100.787","2,112.197",2.694
2012-08-16,"2,112.197","2,122.683","2,109.658","2,118.945",-6.748
2012-08-15,"2,118.945","2,139.142","2,118.503","2,142.525",-23.58
2012-08-14,"2,142.525","2,144.006","2,119.253","2,136.078",6.447
2012-08-13,"2,136.078","2,164.043","2,134.554","2,168.814",-32.736
2012-08-10,"2,168.814","2,176.795","2,165.284","2,174.102",-5.288
2012-08-09,"2,174.102","2,175.545","2,148.694","2,160.99",13.112
2012-08-08,"2,160.99","2,168.734","2,153.02","2,157.62",3.37
2012-08-07,"2,157.62","2,159.683","2,148.897","2,154.916",2.704
2012-08-06,"2,154.916","2,158.681","2,127.263","2,132.796",22.12
2012-08-03,"2,132.796","2,133.266","2,108.33","2,111.182",21.614
2012-08-02,"2,111.182","2,126.46","2,103.495","2,123.36",-12.178
2012-08-01,"2,123.36","2,130.712","2,101.708","2,103.634",19.726
2012-07-31,"2,103.634","2,116.904","2,100.252","2,109.914",-6.28
2012-07-30,"2,109.914","2,137.736","2,107.634","2,128.765",-18.851
2012-07-27,"2,128.765","2,139.154","2,120.63","2,126.004",2.761
2012-07-26,"2,126.004","2,147.664","2,124.155","2,136.151",-10.147
2012-07-25,"2,136.151","2,151.45","2,132.833","2,146.589",-10.438
2012-07-24,"2,146.589","2,158.948","2,131.013","2,141.402",5.187
2012-07-23,"2,141.402","2,154.171","2,135.563","2,168.638",-27.236
2012-07-20,"2,168.638","2,185.733","2,162.064","2,184.841",-16.203
2012-07-19,"2,184.841","2,197.79","2,159.943","2,169.099",15.742
2012-07-18,"2,169.099","2,170.296","2,138.792","2,161.186",7.913
2012-07-17,"2,161.186","2,165.335","2,141.481","2,147.955",13.231
2012-07-16,"2,147.955","2,188.063","2,146.154","2,185.895",-37.94
2012-07-13,"2,185.895","2,198.661","2,177.924","2,185.491",0.404
2012-07-12,"2,185.491","2,197.044","2,152.675","2,175.383",10.108
2012-07-11,"2,175.383","2,176.491","2,156.596","2,164.437",10.946
2012-07-10,"2,164.437","2,178.195","2,156.726","2,170.814",-6.377
2012-07-09,"2,170.814","2,216.697","2,168.608","2,223.579",-52.765
2012-07-06,"2,223.579","2,227.473","2,185.522","2,201.353",22.226
2012-07-05,"2,201.353","2,218.216","2,192.648","2,227.315",-25.962
2012-07-04,"2,227.315","2,239.27","2,219.448","2,229.193",-1.878
2012-07-03,"2,229.193","2,244.832","2,219.05","2,226.11",3.083
2012-07-02,"2,226.11","2,234.873","2,215.358","2,225.431",0.679
2012-06-29,"2,225.431","2,226.485","2,188.716","2,195.843",29.588
2012-06-28,"2,195.843","2,224.155","2,195.356","2,216.934",-21.091
2012-06-27,"2,216.934","2,233.543","2,213.323","2,222.067",-5.133
2012-06-26,"2,222.067","2,229.24","2,203.944","2,224.114",-2.047
2012-06-25,"2,224.114","2,253.514","2,223.054","2,260.877",-36.763
2012-06-21,"2,260.877","2,288.454","2,253.789","2,292.877",-32
2012-06-20,"2,292.877","2,304.458","2,291.541","2,300.795",-7.918
2012-06-19,"2,300.795","2,313.455","2,298.394","2,316.052",-15.257
2012-06-18,"2,316.052","2,325.052","2,309.709","2,306.85",9.202
2012-06-15,"2,306.85","2,314.242","2,283.4","2,295.946",10.904
2012-06-14,"2,295.946","2,314.585","2,293.065","2,318.924",-22.978
2012-06-13,"2,318.924","2,319.714","2,284.65","2,289.791",29.133
2012-06-12,"2,289.791","2,298.95","2,280.951","2,305.856",-16.065
2012-06-11,"2,305.856","2,311.772","2,278.163","2,281.447",24.409
2012-06-08,"2,281.447","2,306.882","2,276.714","2,293.13",-11.683
2012-06-07,"2,293.13","2,328.672","2,288.665","2,309.555",-16.425
2012-06-06,"2,309.555","2,323.113","2,301.035","2,311.916",-2.361
2012-06-05,"2,311.916","2,323.298","2,304.046","2,308.55",3.366
2012-06-04,"2,308.55","2,348.199","2,308.229","2,373.436",-64.886
2012-06-01,"2,373.436","2,388.087","2,365.442","2,372.234",1.202
2012-05-31,"2,372.234","2,382.989","2,362.314","2,384.668",-12.434
2012-05-30,"2,384.668","2,391.691","2,378.133","2,389.636",-4.968
2012-05-29,"2,389.636","2,393.279","2,358.374","2,361.367",28.269
2012-05-28,"2,361.367","2,361.744","2,309.072","2,333.553",27.814
2012-05-25,"2,333.553","2,355.808","2,327.408","2,350.973",-17.42
2012-05-24,"2,350.973","2,373.057","2,344.58","2,363.437",-12.464
2012-05-23,"2,363.437","2,378.077","2,350.548","2,373.307",-9.87
2012-05-22,"2,373.307","2,374.056","2,354.868","2,348.3",25.007
2012-05-21,"2,348.3","2,360.386","2,330.325","2,344.52",3.78
2012-05-18,"2,344.52","2,369.598","2,338.241","2,378.886",-34.366
2012-05-17,"2,378.886","2,383.306","2,342.352","2,346.192",32.694
2012-05-16,"2,346.192","2,372.032","2,344.5","2,374.843",-28.651
2012-05-15,"2,374.843","2,376.594","2,354.614","2,380.725",-5.882
2012-05-14,"2,380.725","2,411.272","2,377.983","2,394.983",-14.258
2012-05-11,"2,394.983","2,415.977","2,393.378","2,410.23",-15.247
2012-05-10,"2,410.23","2,419.121","2,402.204","2,408.587",1.643
2012-05-09,"2,408.587","2,432.472","2,407.509","2,448.884",-40.297
2012-05-08,"2,448.884","2,451.598","2,431.025","2,451.947",-3.063
2012-05-07,"2,451.947","2,451.947","2,432.736","2,452.014",-0.067
2012-05-04,"2,452.014","2,453.731","2,427.969","2,440.08",11.934
2012-05-03,"2,440.08","2,441.953","2,427.728","2,438.436",1.644
2012-05-02,"2,438.436","2,446.35","2,407.788","2,396.316",42.12
2012-04-27,"2,396.316","2,408.42","2,393.867","2,404.697",-8.381
2012-04-26,"2,404.697","2,414.754","2,393.265","2,406.813",-2.116
2012-04-25,"2,406.813","2,411.421","2,376.626","2,388.834",17.979
2012-04-24,"2,388.834","2,415.749","2,350.399","2,388.588",0.246
2012-04-23,"2,388.588","2,411.51","2,383.068","2,406.863",-18.275
2012-04-20,"2,406.863","2,407.294","2,372.13","2,378.634",28.229
2012-04-19,"2,378.634","2,386.978","2,369.459","2,380.848",-2.214
2012-04-18,"2,380.848","2,383.64","2,337.857","2,334.985",45.863
2012-04-17,"2,334.985","2,363.013","2,333.341","2,357.026",-22.041
2012-04-16,"2,357.026","2,364.111","2,342.199","2,359.161",-2.135
2012-04-13,"2,359.161","2,369.701","2,346.944","2,350.864",8.297
2012-04-12,"2,350.864","2,351.055","2,307.841","2,308.925",41.939
2012-04-11,"2,308.925","2,319.053","2,280.035","2,305.863",3.062
2012-04-10,"2,305.863","2,306.387","2,258.853","2,285.777",20.086
2012-04-09,"2,285.777","2,304.65","2,284.442","2,306.553",-20.776
2012-04-06,"2,306.553","2,309.64","2,291.559","2,302.241",4.312
2012-04-05,"2,302.241","2,303.824","2,251.393","2,262.788",39.453
2012-03-30,"2,262.788","2,266.208","2,246.245","2,252.16",10.628
2012-03-29,"2,252.16","2,280.958","2,242.345","2,284.881",-32.721
2012-03-28,"2,284.881","2,341.42","2,281.433","2,347.179",-62.298
2012-03-27,"2,347.179","2,363.766","2,344.304","2,350.599",-3.42
2012-03-26,"2,350.599","2,357.996","2,339.141","2,349.539",1.06
2012-03-23,"2,349.539","2,371.263","2,342.12","2,375.772",-26.233
2012-03-22,"2,375.772","2,386.099","2,364.13","2,378.195",-2.423
2012-03-21,"2,378.195","2,396.722","2,361.222","2,376.839",1.356
2012-03-20,"2,376.839","2,407.542","2,376.031","2,410.184",-33.345
2012-03-19,"2,410.184","2,412.336","2,383.674","2,404.736",5.448
2012-03-16,"2,404.736","2,406.148","2,368.311","2,373.774",30.962
2012-03-15,"2,373.774","2,403.742","2,366.024","2,391.23",-17.456
2012-03-14,"2,391.23","2,476.216","2,382.836","2,455.795",-64.565
2012-03-13,"2,455.795","2,457.22","2,428.609","2,434.859",20.936
2012-03-12,"2,434.859","2,440.857","2,420.84","2,439.462",-4.603
2012-03-09,"2,439.462","2,440.511","2,414.966","2,420.276",19.186
2012-03-08,"2,420.276","2,426.698","2,401.102","2,394.794",25.482
2012-03-07,"2,394.794","2,413.695","2,388.519","2,410.445",-15.651
2012-03-06,"2,410.445","2,442.001","2,406.056","2,445.002",-34.557
2012-03-05,"2,445.002","2,469.841","2,442.115","2,460.693",-15.691
2012-03-02,"2,460.693","2,461.121","2,430.098","2,426.115",34.578
2012-03-01,"2,426.115","2,437.874","2,418.334","2,428.487",-2.372
2012-02-29,"2,428.487","2,453.067","2,426.329","2,451.857",-23.37
2012-02-28,"2,451.857","2,458.651","2,431.828","2,447.057",4.8
2012-02-27,"2,447.057","2,478.375","2,444.629","2,439.628",7.429
2012-02-24,"2,439.628","2,439.977","2,405.274","2,409.554",30.074
2012-02-23,"2,409.554","2,416.805","2,396.71","2,403.587",5.967
2012-02-22,"2,403.587","2,404.442","2,374.03","2,381.43",22.157
2012-02-21,"2,381.43","2,382.146","2,345.053","2,363.597",17.833
2012-02-20,"2,363.597","2,388.009","2,362.012","2,357.181",6.416
2012-02-17,"2,357.181","2,372.512","2,344.76","2,356.86",0.321
2012-02-16,"2,356.86","2,373.804","2,342.073","2,366.702",-9.842
2012-02-15,"2,366.702","2,374.282","2,335.101","2,344.771",21.931
2012-02-14,"2,344.771","2,352.469","2,332.247","2,351.855",-7.084
2012-02-13,"2,351.855","2,365.339","2,325.028","2,351.981",-0.126
2012-02-10,"2,351.981","2,368.979","2,339.885","2,349.589",2.392
2012-02-09,"2,349.589","2,363.613","2,333.935","2,347.53",2.059
2012-02-08,"2,347.53","2,350.965","2,286.819","2,291.902",55.628
2012-02-07,"2,291.902","2,319.708","2,278.825","2,331.136",-39.234
2012-02-06,"2,331.136","2,341.575","2,317.422","2,330.405",0.731
2012-02-03,"2,330.405","2,336.267","2,300.982","2,312.556",17.849
2012-02-02,"2,312.556","2,312.556","2,268.687","2,268.08",44.476
2012-02-01,"2,268.08","2,305.863","2,263.342","2,292.61",-24.53
2012-01-31,"2,292.61","2,296.384","2,277.056","2,285.038",7.572
2012-01-30,"2,285.038","2,324.493","2,284.291","2,319.118",-34.08
2012-01-20,"2,319.118","2,322.891","2,293.893","2,296.075",23.043
2012-01-19,"2,296.075","2,305.707","2,259.337","2,266.384",29.691
2012-01-18,"2,266.384","2,311.579","2,257.898","2,298.376",-31.992
2012-01-17,"2,298.376","2,298.376","2,196.117","2,206.193",92.183
2012-01-16,"2,206.193","2,241.259","2,206.045","2,244.58",-38.387
2012-01-13,"2,244.58","2,281.532","2,225.736","2,275.01",-30.43
2012-01-12,"2,275.01","2,295.224","2,265.256","2,276.046",-1.036
2012-01-11,"2,276.046","2,290.644","2,265.185","2,285.744",-9.698
2012-01-10,"2,285.744","2,288.628","2,218.275","2,225.89",59.854
2012-01-09,"2,225.89","2,226.218","2,148.453","2,163.395",62.495
2012-01-06,"2,163.395","2,164.322","2,132.626","2,148.452",14.943
2012-01-05,"2,148.452","2,183.404","2,145.556","2,169.39",-20.938
2012-01-04,"2,169.39","2,217.52","2,168.644","2,199.417",-30.027
2011-12-30,"2,199.417","2,200.988","2,177.517","2,173.561",25.856
2011-12-29,"2,173.561","2,181.955","2,157.115","2,170.013",3.548
2011-12-28,"2,170.013","2,170.672","2,134.017","2,166.205",3.808
2011-12-27,"2,166.205","2,196.973","2,162.723","2,190.11",-23.905
2011-12-26,"2,190.11","2,213.453","2,186.07","2,204.784",-14.674
2011-12-23,"2,204.784","2,219.786","2,178.141","2,186.297",18.487
2011-12-22,"2,186.297","2,201.587","2,149.423","2,191.148",-4.851
2011-12-21,"2,191.148","2,237.466","2,188.71","2,215.93",-24.782
2011-12-20,"2,215.93","2,239.859","2,206.519","2,218.235",-2.305
2011-12-19,"2,218.235","2,221.448","2,164.887","2,224.84",-6.605
2011-12-16,"2,224.84","2,225.538","2,170.748","2,180.895",43.945
2011-12-15,"2,180.895","2,216.909","2,179.467","2,228.525",-47.63
2011-12-14,"2,228.525","2,256.744","2,224.725","2,248.59",-20.065
2011-12-13,"2,248.59","2,285.814","2,245.868","2,291.545",-42.955
2011-12-12,"2,291.545","2,315.811","2,290.264","2,315.27",-23.725
2011-12-09,"2,315.27","2,331.259","2,309.457","2,329.82",-14.55
2011-12-08,"2,329.82","2,346.654","2,302.642","2,332.73",-2.91
2011-12-07,"2,332.73","2,339.847","2,317.814","2,325.905",6.825
2011-12-06,"2,325.905","2,331.892","2,310.155","2,333.229",-7.324
2011-12-05,"2,333.229","2,363.127","2,327.61","2,360.664",-27.435
2011-12-02,"2,360.664","2,378.299","2,344.846","2,386.86",-26.196
2011-12-01,"2,386.86","2,423.559","2,376.916","2,333.414",53.446
2011-11-30,"2,333.414","2,407.326","2,319.44","2,412.393",-78.979
2011-11-29,"2,412.393","2,413.326","2,388.202","2,383.034",29.359
2011-11-28,"2,383.034","2,396.827","2,372.156","2,380.224",2.81
2011-11-25,"2,380.224","2,403.942","2,372.622","2,397.554",-17.33
2011-11-24,"2,397.554","2,409.719","2,370.695","2,395.065",2.489
2011-11-23,"2,395.065","2,418.56","2,390.654","2,412.625",-17.56
2011-11-22,"2,412.625","2,414.85","2,387.826","2,415.13",-2.505
2011-11-21,"2,415.13","2,419.244","2,396.087","2,416.562",-1.432
2011-11-18,"2,416.562","2,448.51","2,411.042","2,463.046",-46.484
2011-11-17,"2,463.046","2,482.528","2,459.165","2,466.959",-3.913
2011-11-16,"2,466.959","2,529.458","2,456.856","2,529.761",-62.802
2011-11-15,"2,529.761","2,534.059","2,518.703","2,528.714",1.047
2011-11-14,"2,528.714","2,529.632","2,496.335","2,481.084",47.63
2011-11-11,"2,481.084","2,496.527","2,472.761","2,479.536",1.548
2011-11-10,"2,479.536","2,507.452","2,478.139","2,524.919",-45.383
2011-11-09,"2,524.919","2,527.703","2,489.025","2,503.836",21.083
2011-11-08,"2,503.836","2,524.82","2,500.02","2,509.799",-5.963
2011-11-07,"2,509.799","2,536.18","2,507.615","2,528.294",-18.495
2011-11-04,"2,528.294","2,536.779","2,512.904","2,508.09",20.204
2011-11-03,"2,508.09","2,535.24","2,507.297","2,504.108",3.982
2011-11-02,"2,504.108","2,505.121","2,433.715","2,470.019",34.089
2011-11-01,"2,470.019","2,491.355","2,445.527","2,468.25",1.769
2011-10-31,"2,468.25","2,478.307","2,455.205","2,473.41",-5.16
2011-10-28,"2,473.41","2,483.759","2,456.177","2,435.614",37.796
2011-10-27,"2,435.614","2,449.701","2,426.315","2,427.48",8.134
2011-10-26,"2,427.48","2,448.981","2,394.733","2,409.672",17.808
2011-10-25,"2,409.672","2,414.049","2,357.387","2,370.333",39.339
2011-10-24,"2,370.333","2,371.092","2,307.146","2,317.275",53.058
2011-10-21,"2,317.275","2,340.315","2,313.782","2,331.366",-14.091
2011-10-20,"2,331.366","2,368.64","2,315.9","2,377.512",-46.146
2011-10-19,"2,377.512","2,401.688","2,374.417","2,383.485",-5.973
2011-10-18,"2,383.485","2,425.646","2,378.667","2,440.402",-56.917
2011-10-17,"2,440.402","2,452.99","2,424.726","2,431.375",9.027
2011-10-14,"2,431.375","2,437.594","2,409.288","2,438.79",-7.415
2011-10-13,"2,438.79","2,439.64","2,406.282",2420,18.79
2011-10-12,2420,"2,421.693","2,318.628","2,348.516",71.484
2011-10-11,"2,348.516","2,412.376","2,323.412","2,344.787",3.729
2011-10-10,"2,344.787","2,368.149","2,338.685","2,359.22",-14.433
2011-09-30,"2,359.22","2,377.541","2,348.217","2,365.343",-6.123
2011-09-29,"2,365.343","2,387.538","2,358.572","2,392.062",-26.719
2011-09-28,"2,392.062","2,430.27","2,383.396","2,415.054",-22.992
2011-09-27,"2,415.054","2,423.913","2,395.164","2,393.183",21.871
2011-09-26,"2,393.183","2,441.729","2,384.64","2,433.159",-39.976
2011-09-23,"2,433.159","2,440.751","2,400.141","2,443.057",-9.898
2011-09-22,"2,443.057","2,499.976","2,442.462","2,512.963",-69.906
2011-09-21,"2,512.963","2,517.673","2,438.852","2,447.755",65.208
2011-09-20,"2,447.755","2,460.034","2,426.703","2,437.795",9.96
2011-09-19,"2,437.795","2,469.6","2,437.165","2,482.343",-44.548
2011-09-16,"2,482.343","2,499.481","2,475.758","2,479.055",3.288
2011-09-15,"2,479.055","2,496.572","2,477.651","2,484.827",-5.772
2011-09-14,"2,484.827","2,485.934","2,439.372","2,471.305",13.522
2011-09-13,"2,471.305","2,477.083","2,453.796","2,497.753",-26.448
2011-09-09,"2,497.753","2,528.422","2,487.145","2,498.943",-1.19
2011-09-08,"2,498.943","2,524.377","2,498.113","2,516.09",-17.147
2011-09-07,"2,516.09","2,516.754","2,475.218","2,470.524",45.566
2011-09-06,"2,470.524","2,482.242","2,459.543","2,478.739",-8.215
2011-09-05,"2,478.739","2,510.1","2,478.195","2,528.28",-49.541
2011-09-02,"2,528.28","2,557.31","2,517.618","2,556.042",-27.762
2011-09-01,"2,556.042","2,584.804","2,547.855","2,567.34",-11.298
2011-08-31,"2,567.34","2,574.415","2,545.096","2,566.595",0.745
2011-08-30,"2,566.595","2,615.135","2,563.689","2,576.413",-9.818
2011-08-29,"2,576.413","2,595.466","2,570.844","2,612.188",-35.775
2011-08-26,"2,612.188","2,616.636","2,593.238","2,615.261",-3.073
2011-08-25,"2,615.261","2,616.304","2,545.054","2,541.091",74.17
2011-08-24,"2,541.091","2,569.278","2,536.256","2,554.019",-12.928
2011-08-23,"2,554.019","2,554.178","2,514.949","2,515.863",38.156
2011-08-22,"2,515.863","2,553.415","2,507.782","2,534.358",-18.495
2011-08-19,"2,534.358","2,538.272","2,513.754","2,559.472",-25.114
2011-08-18,"2,559.472","2,603.485","2,556.859","2,601.261",-41.789
2011-08-17,"2,601.261","2,617.165","2,596.039","2,608.166",-6.905
2011-08-16,"2,608.166","2,636.36","2,601.501","2,626.77",-18.604
2011-08-15,"2,626.77","2,627.104","2,584.407","2,593.173",33.597
2011-08-12,"2,593.173","2,605.447","2,585.846","2,581.508",11.665
2011-08-11,"2,581.508","2,582.155","2,505.012","2,549.176",32.332
2011-08-10,"2,549.176","2,579.156","2,544.952","2,526.07",23.106
2011-08-09,"2,526.07","2,537.409","2,437.681","2,526.816",-0.746
2011-08-08,"2,526.816","2,614.19","2,497.918","2,626.423",-99.607
2011-08-05,"2,626.423","2,644.581","2,605.137","2,684.039",-57.616
2011-08-04,"2,684.039","2,698.815","2,675.534","2,678.485",5.554
2011-08-03,"2,678.485","2,688.065","2,654.364","2,679.259",-0.774
2011-08-02,"2,679.259","2,689.971","2,651.28","2,703.783",-24.524
